Emp_ID,Current_Avg_Level,LAST_Avg_Level,Avg_Time
2993,0.86,0.58,4
3014,0.86,0.94,2
3168,0.86,0.55,2
3278,0.86,0.59,3
3325,0.86,0.82,4
3341,0.86,0.49,2
3363,0.86,0.51,2
3440,0.86,0.77,3
3467,0.86,0.87,4
3490,0.86,0.93,2
3550,0.86,0.51,3
3683,0.86,0.51,3
3726,0.86,0.96,3
3781,0.86,0.96,5
3912,0.86,0.96,3
3925,0.86,0.83,2
3933,0.86,0.73,2
3966,0.86,0.67,3
4038,0.86,0.64,3
4123,0.86,1,3
4215,0.86,0.48,3
4248,0.86,0.82,4
4410,0.86,0.66,2
4477,0.86,0.6,2
4493,0.86,0.68,2
4497,0.86,0.88,2
4549,0.86,0.56,3
4688,0.86,0.72,2
4756,0.86,0.66,2
4810,0.86,0.53,2
4869,0.86,0.55,2
4976,0.86,0.94,4
5021,0.86,0.49,2
5080,0.86,0.53,3
5159,0.86,0.96,3
5251,0.86,0.71,3
5270,0.86,0.58,5
5277,0.86,0.81,3
5312,0.86,0.75,4
5472,0.86,0.92,2
5530,0.86,0.77,3
5535,0.86,0.87,3
5563,0.86,0.68,3
5586,0.86,0.77,2
5610,0.86,0.77,3
5623,0.86,0.51,3
5658,0.86,0.91,3
41,0.87,0.88,5
205,0.87,0.9,6
224,0.87,0.9,5
249,0.87,0.91,5
254,0.87,0.98,5
292,0.87,0.84,5
399,0.87,0.83,6
434,0.87,0.84,6
475,0.87,1,5
521,0.87,0.94,5
539,0.87,1,5
589,0.87,0.9,5
690,0.87,1,5
872,0.87,0.94,5
946,0.87,1,5
1001,0.87,1,5
1009,0.87,0.9,5
1063,0.87,0.83,5
1083,0.87,0.88,6
1138,0.87,0.88,6
1274,0.87,0.95,5
1289,0.87,0.81,5
1336,0.87,0.9,5
1350,0.87,0.85,6
1381,0.87,0.92,6
1430,0.87,0.91,5
1511,0.87,1,5
1605,0.87,0.94,5
1653,0.87,0.97,6
1885,0.87,0.91,5
1896,0.87,0.88,5
2048,0.87,0.5,2
2160,0.87,0.71,2
2191,0.87,0.52,3
2256,0.87,0.74,4
2311,0.87,0.58,3
2392,0.87,0.65,2
2433,0.87,0.82,3
2434,0.87,0.84,2
2560,0.87,0.75,3
2568,0.87,0.38,5
2642,0.87,0.68,2
2676,0.87,0.9,3
2757,0.87,0.5,3
2812,0.87,0.91,3
3112,0.87,0.71,4
3124,0.87,0.57,3
3155,0.87,0.52,2
3217,0.87,0.75,2
3288,0.87,0.93,3
3463,0.87,0.74,3
3481,0.87,0.59,3
3517,0.87,0.98,3
3541,0.87,0.62,3
3563,0.87,0.73,3
3603,0.87,0.91,2
3657,0.87,0.59,3
3822,0.87,0.74,4
3906,0.87,0.56,3
3956,0.87,0.6,2
4165,0.87,0.89,4
4197,0.87,0.57,6
4211,0.87,0.53,6
4220,0.87,0.82,3
4221,0.87,0.78,2
4302,0.87,0.93,2
4374,0.87,0.51,3
4452,0.87,0.68,3
4509,0.87,0.56,2
4564,0.87,0.95,3
4596,0.87,0.83,2
4608,0.87,0.42,5
4667,0.87,0.62,2
4683,0.87,0.49,2
4768,0.87,0.52,4
4788,0.87,0.9,2
4926,0.87,0.54,3
4947,0.87,0.74,3
5030,0.87,0.7,3
5218,0.87,0.5,2
5235,0.87,0.51,3
5369,0.87,0.68,3
5390,0.87,0.92,2
5397,0.87,0.82,2
5553,0.87,0.94,2
5675,0.87,0.76,2
5936,0.87,0.57,4
5974,0.87,0.74,4
6090,0.87,0.81,3
6100,0.87,0.98,2
6179,0.87,0.89,2
6188,0.87,0.82,3
6227,0.87,0.82,3
6534,0.87,0.58,3
6704,0.87,0.74,2
6718,0.87,0.49,3
6727,0.87,0.95,5
6730,0.87,0.8,3
6819,0.87,0.92,3
6834,0.87,0.57,2
6846,0.87,0.72,3
6898,0.87,0.54,2
6934,0.87,0.97,3
6945,0.87,0.48,2
6950,0.87,0.57,2
6963,0.87,0.86,4
6985,0.87,0.94,3
7071,0.87,0.54,3
7210,0.87,0.98,3
7287,0.87,0.76,2
7515,0.87,0.75,3
7615,0.87,0.75,3
7638,0.87,0.98,3
7641,0.87,0.64,6
7677,0.87,0.57,2
7809,0.87,0.88,2
7902,0.87,0.55,3
7946,0.87,0.68,4
8105,0.87,0.96,3
8107,0.87,0.67,2
8218,0.87,0.74,2
8270,0.87,0.67,4
8330,0.87,0.58,3
8563,0.87,0.54,2
8573,0.87,0.84,3
8587,0.87,0.93,3
8596,0.87,0.68,3
8634,0.87,1,3
8667,0.87,0.77,3
8907,0.87,0.65,3
8936,0.87,0.78,3
8957,0.87,0.53,3
9077,0.87,0.59,3
9231,0.87,0.76,3
9526,0.87,0.71,2
9543,0.87,0.84,3
9607,0.87,0.63,3
9629,0.87,0.67,3
9633,0.87,0.63,3
9675,0.87,0.57,3
9705,0.87,0.79,3
9711,0.87,0.62,3
9713,0.87,0.71,6
9826,0.87,0.7,3
9910,0.87,0.41,3
9968,0.87,0.64,2
10012,0.87,0.91,3
10069,0.87,0.66,2
10189,0.87,0.49,3
10194,0.87,0.92,3
10237,0.87,0.64,3
10278,0.87,0.84,3
10441,0.87,0.73,4
10517,0.87,0.77,3
10607,0.87,0.61,2
10673,0.87,0.97,3
10737,0.87,0.93,2
10747,0.87,0.64,2
10781,0.87,0.94,3
10827,0.87,0.48,3
10832,0.87,0.72,3
10870,0.87,0.71,2
10967,0.87,0.87,3
11091,0.87,0.52,3
11096,0.87,0.92,3
11108,0.87,0.6,2
11142,0.87,0.55,3
11282,0.87,0.88,8
11294,0.87,0.48,3
11362,0.87,0.48,3
11410,0.87,0.87,2
11483,0.87,0.97,3
11545,0.87,0.82,7
11616,0.87,0.89,8
11655,0.87,0.73,3
11703,0.87,0.9,2
12041,0.87,0.88,5
12205,0.87,0.9,6
12224,0.87,0.9,5
12249,0.87,0.91,5
12254,0.87,0.98,5
12292,0.87,0.84,5
12399,0.87,0.83,6
12434,0.87,0.84,6
12475,0.87,1,5
12521,0.87,0.94,5
12539,0.87,1,5
12589,0.87,0.9,5
12690,0.87,1,5
12818,0.87,0.61,2
12884,0.87,0.97,3
12948,0.87,0.93,2
12958,0.87,0.64,2
12992,0.87,0.94,3
13038,0.87,0.48,3
13043,0.87,0.72,3
13081,0.87,0.71,2
13178,0.87,0.87,3
13302,0.87,0.52,3
13307,0.87,0.92,3
13319,0.87,0.6,2
13353,0.87,0.55,3
13493,0.87,0.88,8
13505,0.87,0.48,3
13573,0.87,0.48,3
13621,0.87,0.87,2
13694,0.87,0.97,3
13756,0.87,0.82,7
13827,0.87,0.89,8
13866,0.87,0.73,3
13914,0.87,0.9,2
14252,0.87,0.88,5
14416,0.87,0.9,6
14435,0.87,0.9,5
14460,0.87,0.91,5
14465,0.87,0.98,5
14503,0.87,0.84,5
14610,0.87,0.83,6
14645,0.87,0.84,6
14686,0.87,1,5
14732,0.87,0.94,5
14750,0.87,1,5
14800,0.87,0.9,5
14921,0.87,0.91,5
14932,0.87,0.88,5
10899,0.88,0.85,3
10947,0.88,0.51,3
10959,0.88,0.72,2
10983,0.88,0.82,3
11137,0.88,0.91,4
11445,0.88,0.67,3
11610,0.88,0.58,8
11647,0.88,0.51,7
11728,0.88,0.88,3
11756,0.88,0.6,7
11762,0.88,0.83,10
11771,0.88,0.53,4
11816,0.88,0.81,3
11935,0.88,0.51,4
11943,0.88,0.74,10
12213,0.88,1,5
12259,0.88,0.88,5
12328,0.88,0.99,6
12516,0.88,1,6
12788,0.88,0.6,2
12878,0.88,0.99,2
12910,0.88,0.65,3
13026,0.88,0.61,4
13110,0.88,0.85,3
13158,0.88,0.51,3
13170,0.88,0.72,2
13194,0.88,0.82,3
13348,0.88,0.91,4
13656,0.88,0.67,3
13821,0.88,0.58,8
13858,0.88,0.51,7
13939,0.88,0.88,3
13967,0.88,0.6,7
13973,0.88,0.83,10
13982,0.88,0.53,4
14027,0.88,0.81,3
14146,0.88,0.51,4
14154,0.88,0.74,10
14424,0.88,1,5
14470,0.88,0.88,5
14539,0.88,0.99,6
14727,0.88,1,6
213,0.88,1,5
259,0.88,0.88,5
328,0.88,0.99,6
516,0.88,1,6
1029,0.88,0.89,5
1127,0.88,0.87,6
1143,0.88,1,6
1251,0.88,0.92,5
1258,0.88,0.92,6
1317,0.88,1,5
1373,0.88,0.88,5
1509,0.88,0.88,5
1550,0.88,1,5
1619,0.88,0.89,5
1751,0.88,0.97,5
1797,0.88,0.91,6
1965,0.88,0.86,5
2144,0.88,0.68,4
2175,0.88,0.81,5
2439,0.88,0.63,3
2615,0.88,0.6,2
2617,0.88,0.51,3
2620,0.88,0.86,3
2775,0.88,0.63,3
2787,0.88,0.52,2
2901,0.88,0.67,3
2956,0.88,0.59,3
2979,0.88,0.86,3
2997,0.88,0.68,4
3151,0.88,0.74,2
3275,0.88,0.52,4
3287,0.88,0.86,3
3340,0.88,0.98,3
3351,0.88,0.8,3
3423,0.88,0.66,3
3434,0.88,0.88,2
3555,0.88,0.88,3
3634,0.88,0.58,4
3661,0.88,0.59,4
3861,0.88,0.89,4
3880,0.88,0.87,3
3882,0.88,0.67,2
4113,0.88,0.98,2
4234,0.88,0.65,2
4276,0.88,0.58,3
4287,0.88,0.72,2
4425,0.88,0.71,3
4427,0.88,0.66,2
4486,0.88,0.59,3
4592,0.88,0.59,4
4609,0.88,0.84,3
4757,0.88,0.95,3
4767,0.88,0.83,3
4781,0.88,0.77,4
4968,0.88,0.96,2
4969,0.88,0.96,4
5020,0.88,0.72,4
5178,0.88,0.73,3
5182,0.88,0.85,3
5242,0.88,0.45,2
5316,0.88,0.98,3
5319,0.88,0.93,2
5470,0.88,0.9,2
5508,0.88,0.76,3
5547,0.88,0.93,3
5570,0.88,0.69,4
5581,0.88,0.71,3
5694,0.88,0.58,3
5724,0.88,0.62,2
5762,0.88,0.53,3
5902,0.88,0.59,3
6263,0.88,0.67,2
6306,0.88,0.9,3
6339,0.88,0.54,2
6354,0.88,0.89,2
6406,0.88,0.84,2
6450,0.88,0.99,5
6474,0.88,0.8,2
6553,0.88,0.55,3
6565,0.88,0.89,3
6597,0.88,0.61,3
6619,0.88,0.65,2
6638,0.88,0.89,2
6661,0.88,0.72,4
6667,0.88,0.57,2
6815,0.88,0.5,2
6839,0.88,0.5,3
6886,0.88,0.76,4
6903,0.88,0.88,4
6911,0.88,1,3
6944,0.88,0.72,3
7063,0.88,0.62,3
7086,0.88,0.6,3
7114,0.88,0.82,3
7395,0.88,0.55,4
7543,0.88,0.89,3
7664,0.88,0.77,5
7667,0.88,0.59,2
7697,0.88,0.95,3
7761,0.88,0.5,2
7784,0.88,0.92,3
7830,0.88,0.89,2
7834,0.88,0.63,4
7945,0.88,0.66,4
8015,0.88,1,2
8280,0.88,0.68,2
8354,0.88,0.75,2
8404,0.88,0.55,3
8458,0.88,0.89,3
8528,0.88,0.68,2
8552,0.88,0.59,2
8636,0.88,0.58,4
8644,0.88,0.96,3
8812,0.88,0.75,3
8934,0.88,0.84,4
8950,0.88,0.7,4
8956,0.88,0.93,3
8976,0.88,0.72,4
9117,0.88,0.58,4
9151,0.88,0.55,2
9233,0.88,0.5,2
9385,0.88,0.66,3
9403,0.88,0.66,3
9407,0.88,0.58,2
9661,0.88,0.91,2
9678,0.88,1,3
9680,0.88,0.71,2
9698,0.88,0.96,4
9767,0.88,0.9,4
9884,0.88,0.57,4
9927,0.88,0.56,4
10028,0.88,0.8,3
10060,0.88,0.71,3
10181,0.88,0.5,3
10238,0.88,0.81,6
10289,0.88,0.59,3
10323,0.88,0.75,2
10331,0.88,0.62,2
10432,0.88,0.82,2
10479,0.88,0.77,3
10513,0.88,0.71,3
10577,0.88,0.6,2
10667,0.88,0.99,2
10699,0.88,0.65,3
10815,0.88,0.61,4
5803,0.89,0.93,2
5926,0.89,0.86,3
6239,0.89,0.95,4
6249,0.89,0.56,3
6380,0.89,0.57,3
6382,0.89,0.62,3
6613,0.89,0.79,3
6671,0.89,0.46,5
6713,0.89,0.52,3
6755,0.89,0.66,3
6757,0.89,0.5,3
6785,0.89,0.52,5
6793,0.89,0.66,3
6867,0.89,0.51,3
6939,0.89,0.57,3
6965,0.89,0.81,3
7019,0.89,0.64,5
7158,0.89,0.75,2
7201,0.89,0.76,2
7225,0.89,0.73,3
7228,0.89,0.9,6
7325,0.89,0.55,2
7423,0.89,0.53,3
7629,0.89,0.5,4
7683,0.89,0.56,2
7743,0.89,0.79,3
7779,0.89,0.56,5
7782,0.89,0.84,2
7794,0.89,0.73,2
7813,0.89,0.76,2
8141,0.89,0.85,2
8146,0.89,0.57,2
8160,0.89,0.91,2
8171,0.89,0.96,3
8183,0.89,0.77,4
8277,0.89,0.93,3
8290,0.89,0.98,3
8294,0.89,0.64,2
8351,0.89,0.88,3
8491,0.89,0.87,6
8515,0.89,0.59,4
8527,0.89,0.58,2
8638,0.89,0.86,2
8674,0.89,0.75,3
8688,0.89,0.74,3
8768,0.89,0.9,3
8788,0.89,0.51,3
8988,0.89,1,2
9018,0.89,0.86,4
9053,0.89,0.65,2
9062,0.89,0.64,3
9075,0.89,0.81,3
9166,0.89,0.65,3
9320,0.89,0.96,3
9331,0.89,0.68,3
9532,0.89,0.69,3
9714,0.89,0.93,2
9874,0.89,0.64,5
9880,0.89,0.96,4
9896,0.89,0.58,3
9940,0.89,0.76,2
9950,0.89,0.64,2
9964,0.89,0.99,3
9971,0.89,0.85,4
9982,0.89,0.89,2
9989,0.89,0.83,3
10018,0.89,0.84,4
10055,0.89,0.52,3
10057,0.89,0.61,2
10128,0.89,0.85,3
10169,0.89,0.66,3
10322,0.89,0.67,3
10348,0.89,0.91,3
10421,0.89,0.99,4
10430,0.89,0.7,4
10438,0.89,0.56,4
10615,0.89,0.92,2
10690,0.89,0.49,3
10711,0.89,0.51,3
10732,0.89,0.57,4
10777,0.89,0.99,2
10782,0.89,0.88,2
10900,0.89,0.91,2
10973,0.89,0.74,6
10987,0.89,0.71,3
11046,0.89,0.39,2
11145,0.89,0.97,2
11415,0.89,0.99,3
11438,0.89,0.63,3
11529,0.89,0.55,10
11533,0.89,0.77,3
11606,0.89,0.96,8
11611,0.89,0.86,3
11665,0.89,0.59,8
11736,0.89,0.77,3
11899,0.89,0.55,2
12009,0.89,1,5
12026,0.89,0.92,5
12092,0.89,1,5
12183,0.89,0.99,5
12195,0.89,0.95,5
12220,0.89,0.87,5
12245,0.89,0.86,5
12305,0.89,0.87,5
12431,0.89,0.65,6
12473,0.89,0.85,5
12500,0.89,0.95,5
12544,0.89,0.92,5
12702,0.89,0.82,5
12826,0.89,0.92,2
12901,0.89,0.49,3
12922,0.89,0.51,3
12943,0.89,0.57,4
12988,0.89,0.99,2
12993,0.89,0.88,2
13111,0.89,0.91,2
13184,0.89,0.74,6
13198,0.89,0.71,3
13257,0.89,0.39,2
13356,0.89,0.97,2
13626,0.89,0.99,3
13649,0.89,0.63,3
13740,0.89,0.55,10
13744,0.89,0.77,3
13817,0.89,0.96,8
13822,0.89,0.86,3
13876,0.89,0.59,8
13947,0.89,0.77,3
14110,0.89,0.55,2
14220,0.89,1,5
14237,0.89,0.92,5
14303,0.89,1,5
14394,0.89,0.99,5
14406,0.89,0.95,5
14431,0.89,0.87,5
14456,0.89,0.86,5
14516,0.89,0.87,5
14642,0.89,0.65,6
14684,0.89,0.85,5
14711,0.89,0.95,5
14755,0.89,0.92,5
14991,0.89,0.88,5
9,0.89,1,5
26,0.89,0.92,5
92,0.89,1,5
183,0.89,0.99,5
195,0.89,0.95,5
220,0.89,0.87,5
245,0.89,0.86,5
305,0.89,0.87,5
431,0.89,0.65,6
473,0.89,0.85,5
500,0.89,0.95,5
544,0.89,0.92,5
702,0.89,0.82,5
819,0.89,0.79,2
834,0.89,0.82,6
835,0.89,1,5
882,0.89,1,5
915,0.89,0.87,6
1039,0.89,1,5
1094,0.89,0.91,5
1300,0.89,0.89,5
1305,0.89,0.98,6
1340,0.89,0.96,5
1349,0.89,0.83,4
1519,0.89,0.98,5
1607,0.89,0.48,5
1611,0.89,0.97,5
1625,0.89,1,5
1749,0.89,0.96,6
1955,0.89,0.88,5
2019,0.89,0.92,5
2180,0.89,0.47,3
2201,0.89,0.53,3
2216,0.89,0.56,3
2229,0.89,0.68,2
2325,0.89,0.84,3
2354,0.89,0.83,3
2576,0.89,0.83,4
2627,0.89,0.71,3
2682,0.89,0.67,3
2760,0.89,0.69,3
2778,0.89,0.95,3
2800,0.89,0.79,2
3012,0.89,0.73,2
3068,0.89,0.61,4
3196,0.89,0.81,4
3385,0.89,0.91,4
3388,0.89,0.7,2
3426,0.89,0.54,2
3451,0.89,0.58,2
3455,0.89,0.86,4
3505,0.89,0.66,3
3609,0.89,0.66,2
3745,0.89,0.79,3
3916,0.89,0.93,4
3931,0.89,0.52,3
3943,0.89,0.9,3
3991,0.89,0.93,3
4040,0.89,0.73,4
4050,0.89,0.58,4
4219,0.89,0.68,2
4235,0.89,0.5,2
4283,0.89,0.55,4
4310,0.89,0.71,2
4329,0.89,0.79,3
4403,0.89,0.65,3
4468,0.89,0.78,2
4496,0.89,0.78,3
4517,0.89,0.49,6
4533,0.89,0.9,2
4536,0.89,0.74,2
4593,0.89,0.9,3
4611,0.89,0.98,3
4654,0.89,0.89,2
4765,0.89,0.75,3
4827,0.89,0.75,2
4836,0.89,0.91,3
4963,0.89,0.55,2
4970,0.89,0.88,4
4981,0.89,0.74,2
5068,0.89,0.62,2
5168,0.89,0.93,2
5207,0.89,0.89,2
5297,0.89,0.63,3
5353,0.89,0.69,3
5367,0.89,0.93,4
5378,0.89,0.95,3
5384,0.89,0.5,2
5393,0.89,0.63,3
5482,0.89,0.87,2
5494,0.89,0.39,3
5629,0.89,0.84,2
5670,0.89,0.94,3
5683,0.89,0.59,3
5695,0.89,0.93,2
68,0.9,0.98,6
100,0.9,1,6
114,0.9,0.96,5
133,0.9,1,5
162,0.9,0.98,6
165,0.9,0.99,5
201,0.9,0.82,5
218,0.9,0.98,5
226,0.9,0.97,5
343,0.9,1,5
469,0.9,0.92,5
579,0.9,0.96,5
793,0.9,0.83,5
932,0.9,0.92,4
1072,0.9,0.95,3
1082,0.9,0.91,5
1087,0.9,0.86,5
1342,0.9,0.94,5
1382,0.9,0.84,5
1411,0.9,0.98,5
1549,0.9,0.99,6
1555,0.9,0.83,5
1589,0.9,0.81,5
1766,0.9,1,5
1903,0.9,0.92,5
1952,0.9,0.7,4
2017,0.9,0.66,3
2166,0.9,0.92,3
2198,0.9,0.79,2
2235,0.9,0.64,4
2250,0.9,0.48,3
2386,0.9,0.67,2
2426,0.9,0.74,4
2506,0.9,0.89,3
2514,0.9,0.88,3
2524,0.9,0.87,2
2541,0.9,0.84,3
2585,0.9,0.82,3
2596,0.9,1,3
2711,0.9,0.47,6
2814,0.9,0.98,3
2992,0.9,0.77,3
3046,0.9,0.69,2
3061,0.9,0.53,3
3184,0.9,0.45,6
3186,0.9,0.74,3
3233,0.9,0.96,4
3242,0.9,0.76,4
3268,0.9,0.74,3
3449,0.9,0.99,2
3470,0.9,0.79,3
3532,0.9,0.74,2
3730,0.9,0.66,3
3778,0.9,0.94,3
3826,0.9,0.51,2
3883,0.9,0.85,2
3942,0.9,0.6,3
4149,0.9,0.96,2
4158,0.9,0.99,3
4160,0.9,0.62,3
4162,0.9,0.74,4
4292,0.9,0.88,2
4371,0.9,0.77,3
4466,0.9,0.62,3
4523,0.9,0.56,3
4550,0.9,0.78,3
4598,0.9,0.68,3
4630,0.9,1,5
4661,0.9,0.69,2
4894,0.9,0.78,2
4902,0.9,0.78,2
4914,0.9,0.72,2
4939,0.9,0.7,3
5062,0.9,0.85,3
5122,0.9,0.67,3
5485,0.9,0.9,3
5556,0.9,0.95,4
5616,0.9,0.7,4
5634,0.9,0.64,3
5706,0.9,0.58,2
5731,0.9,0.62,5
5799,0.9,0.82,2
5861,0.9,0.62,6
6080,0.9,0.66,3
6118,0.9,0.6,3
6172,0.9,0.72,3
6196,0.9,0.74,3
6214,0.9,0.8,3
6264,0.9,0.87,5
6393,0.9,0.92,3
6429,0.9,0.98,4
6598,0.9,0.97,4
6632,0.9,0.79,2
6754,0.9,0.57,4
6776,0.9,0.64,2
6842,0.9,0.48,3
6967,0.9,0.49,2
7000,0.9,0.69,4
7078,0.9,0.85,6
7116,0.9,0.64,3
7335,0.9,0.98,3
7355,0.9,0.78,2
7393,0.9,0.7,2
7616,0.9,0.79,6
7622,0.9,0.54,2
7905,0.9,0.76,2
7919,0.9,0.81,5
7954,0.9,0.56,2
7962,0.9,0.62,2
7966,0.9,0.66,2
8035,0.9,0.53,3
8037,0.9,0.63,3
8143,0.9,0.74,2
8155,0.9,0.67,2
8180,0.9,0.91,3
8220,0.9,0.83,4
8382,0.9,0.59,4
8477,0.9,0.5,2
8631,0.9,0.52,3
8670,0.9,0.81,2
8728,0.9,0.55,3
8759,0.9,0.88,4
8772,0.9,0.69,3
8843,0.9,0.64,3
8938,0.9,0.61,3
9003,0.9,0.9,3
9071,0.9,0.83,3
9094,0.9,0.97,3
9119,0.9,0.49,2
9188,0.9,0.55,3
9298,0.9,0.58,3
9463,0.9,0.74,2
9515,0.9,0.87,3
9536,0.9,0.68,3
9665,0.9,0.68,4
9706,0.9,0.52,2
9855,0.9,0.77,3
9883,0.9,0.53,3
10003,0.9,0.63,3
10104,0.9,0.49,4
10161,0.9,0.49,2
10164,0.9,0.59,2
10199,0.9,0.66,2
10290,0.9,0.55,3
10311,0.9,0.6,4
10316,0.9,0.64,2
10338,0.9,0.66,4
10416,0.9,0.65,3
10539,0.9,1,2
10557,0.9,0.76,4
10587,0.9,0.93,3
10614,0.9,0.81,3
10691,0.9,0.88,2
10720,0.9,0.57,3
10802,0.9,0.77,2
10808,0.9,0.65,2
10820,0.9,0.74,3
10840,0.9,0.67,4
11062,0.9,0.73,4
11075,0.9,0.93,3
11087,0.9,0.49,6
11285,0.9,0.51,6
11645,0.9,0.85,7
11740,0.9,0.58,8
11791,0.9,0.54,4
11802,0.9,0.56,3
11803,0.9,0.73,2
11962,0.9,0.89,7
11964,0.9,0.48,7
11977,0.9,0.82,8
11990,0.9,0.76,7
11996,0.9,0.55,10
12068,0.9,0.98,6
12100,0.9,1,6
12114,0.9,0.96,5
12133,0.9,1,5
12162,0.9,0.98,6
12165,0.9,0.99,5
12201,0.9,0.82,5
12218,0.9,0.98,5
12226,0.9,0.97,5
12343,0.9,1,5
12469,0.9,0.92,5
12579,0.9,0.96,5
12798,0.9,0.93,3
12825,0.9,0.81,3
12902,0.9,0.88,2
12931,0.9,0.57,3
13013,0.9,0.77,2
13019,0.9,0.65,2
13031,0.9,0.74,3
13051,0.9,0.67,4
13273,0.9,0.73,4
13286,0.9,0.93,3
13298,0.9,0.49,6
13496,0.9,0.51,6
13856,0.9,0.85,7
13951,0.9,0.58,8
14002,0.9,0.54,4
14013,0.9,0.56,3
14014,0.9,0.73,2
14173,0.9,0.89,7
14175,0.9,0.48,7
14188,0.9,0.82,8
14201,0.9,0.76,7
14207,0.9,0.55,10
14279,0.9,0.98,6
14311,0.9,1,6
14325,0.9,0.96,5
14344,0.9,1,5
14373,0.9,0.98,6
14376,0.9,0.99,5
14412,0.9,0.82,5
14429,0.9,0.98,5
14437,0.9,0.97,5
14554,0.9,1,5
14680,0.9,0.92,5
14790,0.9,0.96,5
14939,0.9,0.92,5
14988,0.9,0.7,4
10875,0.91,0.94,3
10944,0.91,0.74,2
11165,0.91,0.68,4
11193,0.91,0.6,4
11295,0.91,0.64,10
11365,0.91,0.77,3
11433,0.91,0.82,2
11470,0.91,0.8,4
11586,0.91,0.75,3
11622,0.91,0.63,7
11639,0.91,0.61,10
11650,0.91,0.77,7
11731,0.91,0.58,7
11768,0.91,0.65,3
11913,0.91,0.82,3
12107,0.91,1,5
12353,0.91,0.91,6
12366,0.91,0.87,5
12401,0.91,1,6
12409,0.91,0.92,5
12415,0.91,0.97,5
12501,0.91,0.84,5
12668,0.91,0.97,6
12719,0.91,1,6
12782,0.91,0.96,5
12795,0.91,0.88,2
12855,0.91,0.78,3
13024,0.91,0.75,3
13086,0.91,0.94,3
13155,0.91,0.74,2
13376,0.91,0.68,4
13404,0.91,0.6,4
13506,0.91,0.64,10
13576,0.91,0.77,3
13644,0.91,0.82,2
13681,0.91,0.8,4
13797,0.91,0.75,3
13833,0.91,0.63,7
13850,0.91,0.61,10
13861,0.91,0.77,7
13942,0.91,0.58,7
13979,0.91,0.65,3
14124,0.91,0.82,3
14318,0.91,1,5
14564,0.91,0.91,6
14577,0.91,0.87,5
14612,0.91,1,6
14620,0.91,0.92,5
14626,0.91,0.97,5
14712,0.91,0.84,5
14948,0.91,0.98,6
14986,0.91,0.99,5
107,0.91,1,5
353,0.91,0.91,6
366,0.91,0.87,5
401,0.91,1,6
409,0.91,0.92,5
415,0.91,0.97,5
501,0.91,0.84,5
668,0.91,0.97,6
719,0.91,1,6
782,0.91,0.96,5
794,0.91,0.89,5
801,0.91,0.97,6
877,0.91,0.94,5
1089,0.91,0.9,5
1134,0.91,0.94,6
1183,0.91,0.9,5
1433,0.91,0.99,5
1622,0.91,0.95,5
1641,0.91,0.89,5
1721,0.91,1,6
1740,0.91,1,5
1754,0.91,1,6
1912,0.91,0.98,6
1950,0.91,0.99,5
2143,0.91,0.56,2
2213,0.91,0.89,4
2255,0.91,0.82,3
2264,0.91,0.97,2
2302,0.91,0.61,2
2306,0.91,0.55,4
2445,0.91,0.56,3
2450,0.91,0.7,4
2469,0.91,0.76,3
2624,0.91,0.61,2
2669,0.91,0.95,3
2731,0.91,0.89,4
2750,0.91,0.59,2
2751,0.91,0.67,4
2763,0.91,0.85,3
2808,0.91,0.57,3
2851,0.91,0.85,2
2862,0.91,0.89,3
2938,0.91,0.7,2
3016,0.91,0.76,5
3043,0.91,0.55,4
3096,0.91,0.98,4
3137,0.91,0.54,2
3160,0.91,0.63,3
3231,0.91,0.42,3
3241,0.91,0.73,3
3330,0.91,0.9,3
3359,0.91,0.57,3
3376,0.91,0.85,3
3615,0.91,0.68,3
3666,0.91,0.53,4
3722,0.91,0.65,2
3747,0.91,0.91,3
3981,0.91,0.89,3
4027,0.91,0.93,3
4046,0.91,0.72,3
4246,0.91,0.97,3
4262,0.91,0.68,2
4299,0.91,0.71,3
4345,0.91,0.56,4
4446,0.91,0.91,2
4526,0.91,0.49,6
4583,0.91,0.51,2
4636,0.91,0.81,3
4798,0.91,0.63,3
4805,0.91,0.95,3
4865,0.91,0.99,3
4945,0.91,0.53,6
4985,0.91,0.8,3
5005,0.91,0.99,3
5039,0.91,0.74,3
5132,0.91,0.99,4
5236,0.91,0.79,4
5256,0.91,0.5,2
5394,0.91,0.97,3
5395,0.91,0.56,2
5413,0.91,0.6,5
5681,0.91,0.74,5
5740,0.91,0.87,3
5829,0.91,0.62,3
5906,0.91,0.66,3
5916,0.91,0.57,3
5934,0.91,0.9,3
5993,0.91,0.66,3
6015,0.91,0.62,4
6222,0.91,0.76,3
6260,0.91,0.68,3
6286,0.91,0.69,3
6370,0.91,0.81,2
6520,0.91,0.76,3
6567,0.91,0.82,3
6635,0.91,0.78,3
6687,0.91,0.82,3
6733,0.91,0.71,3
6821,0.91,0.95,2
6862,0.91,0.84,2
6936,0.91,0.55,3
7011,0.91,0.85,2
7057,0.91,1,3
7068,0.91,0.7,2
7143,0.91,0.59,2
7166,0.91,0.56,2
7184,0.91,0.58,3
7282,0.91,0.98,3
7301,0.91,0.67,3
7353,0.91,1,4
7408,0.91,0.59,4
7443,0.91,0.43,5
7445,0.91,0.77,2
7492,0.91,0.6,4
7521,0.91,0.74,2
7602,0.91,0.59,4
7668,0.91,0.55,4
7698,0.91,0.55,2
7703,0.91,0.67,3
7965,0.91,0.61,3
